decision_id,patch_id,gate_name,gate_passed,gate_status,required_condition,observed_value,severity,blocking_reason,recommended_action
PBD_4cb9c10d6495,REC_00483,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_ee2fe56b99ef,REC_00483,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_1bc81e3f08e4,REC_00483,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_c230e8526d68,REC_00483,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_4a2225682870,REC_00483,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_14416eebe0f0,REC_00483,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_682195da53b3,REC_00501,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00501,BLOCKING,,None
PBD_f418f01b22b4,REC_00501,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_b58eda0bc4cd,REC_00501,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_38e0da58df7f,REC_00501,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_5b853951e362,REC_00501,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_2720b6b996bc,REC_00501,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_92415ef7bfee,REC_00501,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_71ca454179f2,REC_00501,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_47d7d3709fac,REC_00501,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_bb2ab1e1a244,REC_00501,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_0802981a83bf,REC_00502,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00502,BLOCKING,,None
PBD_ec72f494cf4a,REC_00502,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_a3cddc5db3fa,REC_00502,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_49b751945e27,REC_00502,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_ebe246629c73,REC_00502,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_e1c47215e848,REC_00502,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_ba9051d91cf9,REC_00502,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_152571702bdb,REC_00502,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_104abf666d60,REC_00502,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_d7546fb08d0b,REC_00502,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_d74d659de86f,REC_00503,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00503,BLOCKING,,None
PBD_85a55bbe7ab5,REC_00503,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_c57452cb7a06,REC_00503,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_08d4ddd6f96c,REC_00503,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_0bb753442570,REC_00503,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_701500418cc1,REC_00503,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_cc745b645a7c,REC_00503,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_38ef9be85297,REC_00503,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_c5eea72262bc,REC_00503,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_f36c3c0dc793,REC_00503,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_ddf049486ce9,REC_00505,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00505,BLOCKING,,None
PBD_a1e82b3f339a,REC_00505,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_c173ee6fa5f5,REC_00505,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_de8e52eb694b,REC_00505,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_3e233556023d,REC_00505,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_e17eb32c1b98,REC_00505,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_453024c65074,REC_00505,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_d8ac23083bb3,REC_00505,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_274170d07031,REC_00505,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_87ea7890ca18,REC_00505,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_946073673ec3,REC_00506,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00506,BLOCKING,,None
PBD_ef7641365cd8,REC_00506,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_b236cb351292,REC_00506,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_b588791cc63c,REC_00506,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_c4b54df90579,REC_00506,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_d832ca6ce882,REC_00506,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_2a212c65a58d,REC_00506,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_3e99706d03f9,REC_00506,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_5e5d9250eab4,REC_00506,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_806f24229b20,REC_00506,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_1ca960a695c6,REC_00525,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00525,BLOCKING,,None
PBD_dd6552740cf1,REC_00525,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_76aef7b36f66,REC_00525,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_9c2744cbc5c7,REC_00525,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_2363bc6dd3b4,REC_00525,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_d09c87289641,REC_00525,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_8e656e6a1ff0,REC_00525,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_a5a028695c38,REC_00525,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_bff26eee89f7,REC_00525,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_e38c2985d3c7,REC_00525,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_42a9bf37ddba,REC_00526,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00526,BLOCKING,,None
PBD_587a83963374,REC_00526,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_f59d527bb553,REC_00526,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_33f97346534e,REC_00526,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_6817006ec428,REC_00526,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_1d8adeac8c4b,REC_00526,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_fc371ae73ba6,REC_00526,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_3d56bb18d6b4,REC_00526,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_ebe6ca3e08cf,REC_00526,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_39059df34b9d,REC_00526,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_664e0aa3be50,REC_00529,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00529,BLOCKING,,None
PBD_315815301158,REC_00529,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_5b8ce6d61865,REC_00529,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_a7e4d78cbc0d,REC_00529,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_d52e1fea18bc,REC_00529,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_b3f8ea0d74aa,REC_00529,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_b642fb839034,REC_00529,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_ea61b15cfbdc,REC_00529,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_abb22b28b1bf,REC_00529,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_2ae2552f85b7,REC_00529,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_0211bdd3fec3,REC_00548,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00548,BLOCKING,,None
PBD_e8b2cf35d1d3,REC_00548,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_9aab997f102a,REC_00548,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_97e1013f7da3,REC_00548,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_a7927e594c2d,REC_00548,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_c3a47c44af42,REC_00548,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_9685e6d5547d,REC_00548,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_8d38ede97b14,REC_00548,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_5e9486b31cf2,REC_00548,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_a5ebfb691440,REC_00548,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_8e29002bc0c3,REC_00550,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_00550,BLOCKING,,None
PBD_85b8bf101b1b,REC_00550,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_071c9404ce55,REC_00550,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_e373cd75014f,REC_00550,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_96535b3fc208,REC_00550,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_8638c9478dc8,REC_00550,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_02eff88ac295,REC_00550,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_45c49145c22b,REC_00550,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_c49958c27881,REC_00550,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_59845804dbe2,REC_00550,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_48267beec8d2,REC_01,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_01,BLOCKING,,None
PBD_d01ae7720ec4,REC_01,PATCH_BOUNDARY_GATE_02_SOURCE_METADATA_FOUND,false,FAIL,spatial source metadata found,none,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_9c162ed9e17c,REC_01,PATCH_BOUNDARY_GATE_03_CRS_EXISTS,false,FAIL,CRS present,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_dd0a44110220,REC_01,PATCH_BOUNDARY_GATE_04_CRS_ACCEPTED,false,FAIL,CRS in accepted list,UNKNOWN,BLOCKING,NO_SPATIAL_METADATA_FOUND,Resolve the patch CRS to an accepted EPSG code
PBD_352c5317c70c,REC_01,PATCH_BOUNDARY_GATE_05_BOUNDARY_METHOD_ALLOWED,false,FAIL,a build method is available/allowed,NONE,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_feda3b2119d0,REC_01,PATCH_BOUNDARY_GATE_06_GEOMETRY_VALID,false,FAIL,geometry parses to a valid polygon,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_8910b9790283,REC_01,PATCH_BOUNDARY_GATE_07_AREA_COMPUTABLE,false,FAIL,polygon area computable,false,BLOCKING,NO_SPATIAL_METADATA_FOUND,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_4a89cc97e176,REC_01,PATCH_BOUNDARY_GATE_08_NOT_BUILT_FROM_UNVERIFIED_DEFAULT,true,PASS,boundary not fabricated from an unverified default size,not_default,GUARDRAIL,,None
PBD_3b34cf0c616c,REC_01,PATCH_BOUNDARY_GATE_09_NO_EVENT_LABEL_CREATED,true,PASS,no event label / ground truth created,no_label_created,GUARDRAIL,,None
PBD_6792825b0f5d,REC_01,PATCH_BOUNDARY_GATE_10_READY_FOR_V2AU_OVERLAY,false,PENDING,patch boundary ready for v2au overlay,false,INFO,,Acquire/digitize patch boundary geometry (bbox/WKT/GeoJSON) with CRS
PBD_088dc30f58aa,REC_02,PATCH_BOUNDARY_GATE_01_PATCH_ID_EXISTS,true,PASS,typed patch_id present,REC_02,BLOCKING,,None
